data_referencia|cod_ibge|txt_nome_municipio|txt_sigla_uf|num_ano_financiamento|qtd_uh_financiadas|vlr_financiamento|vlr_subsidio
01/11/2024|411435|Manfrinópolis |PR|2024|3|366286,4|50778,99
01/11/2024|411440|Mangueirinha |PR|2009|2|60195|20270
01/11/2024|411440|Mangueirinha |PR|2010|10|532846,9199999999|142602
01/11/2024|411440|Mangueirinha |PR|2011|11|659244,14|43473,2
01/11/2024|411440|Mangueirinha |PR|2012|12|781657,86|226125,32
01/11/2024|411440|Mangueirinha |PR|2013|136|5131580,31|2491212,0500000007
01/11/2024|411440|Mangueirinha |PR|2014|47|3317036,3|812828,1499999999
01/11/2024|411440|Mangueirinha |PR|2015|47|3563594,219999999|762608,7399999999
01/11/2024|411440|Mangueirinha |PR|2016|22|2083396,6299999997|253449,65
01/11/2024|411440|Mangueirinha |PR|2017|17|1837992,01|264719,14
01/11/2024|411440|Mangueirinha |PR|2018|19|1484245,9499999997|292326,42
01/11/2024|411440|Mangueirinha |PR|2019|21|1790599,94|411486,28
01/11/2024|411440|Mangueirinha |PR|2020|21|2060226,59|427815,3499999999
01/11/2024|411440|Mangueirinha |PR|2021|21|2213208,9699999997|298399,13
01/11/2024|411440|Mangueirinha |PR|2022|31|3678188,6199999996|532845,3800000001
01/11/2024|411440|Mangueirinha |PR|2023|37|6071213,760000001|275975,67
01/11/2024|411440|Mangueirinha |PR|2024|56|8705861,340000002|984975,47
01/11/2024|411450|Manoel Ribas |PR|2009|3|108000|14267
01/11/2024|411450|Manoel Ribas |PR|2010|2|68576,62|29387
01/11/2024|411450|Manoel Ribas |PR|2011|151|6769094,379999991|1095110
01/11/2024|411450|Manoel Ribas |PR|2012|6|285703,9|125632,5
01/11/2024|411450|Manoel Ribas |PR|2013|6|300950,49|113816,52
01/11/2024|411450|Manoel Ribas |PR|2014|2|103500|27826,87
01/11/2024|411450|Manoel Ribas |PR|2015|5|255959,38|70595,03
01/11/2024|411450|Manoel Ribas |PR|2016|2|159817,89|21701
01/11/2024|411450|Manoel Ribas |PR|2017|2|147369,96|42306,76
01/11/2024|411450|Manoel Ribas |PR|2018|2|141540,19|45188,99
01/11/2024|411450|Manoel Ribas |PR|2019|4|349290,36|55751,11
01/11/2024|411450|Manoel Ribas |PR|2021|1|72245,51|5930,9
01/11/2024|411450|Manoel Ribas |PR|2022|1|100000|0
01/11/2024|411450|Manoel Ribas |PR|2024|3|742088,63|0
01/11/2024|411460|Marechal Cândido Rondon |PR|2009|109|5015443,8599999985|1231561
01/11/2024|411460|Marechal Cândido Rondon |PR|2010|199|11077142,410000002|3250124
01/11/2024|411460|Marechal Cândido Rondon |PR|2011|177|10566891,27|1055905,2
01/11/2024|411460|Marechal Cândido Rondon |PR|2012|162|9674329,799999999|3163555,1100000003
01/11/2024|411460|Marechal Cândido Rondon |PR|2013|217|15103153,189999998|4777555,240000001
01/11/2024|411460|Marechal Cândido Rondon |PR|2014|190|14707443,780000001|3992214,520000001
01/11/2024|411460|Marechal Cândido Rondon |PR|2015|232|23782389,959999993|4504794,490000001
01/11/2024|411460|Marechal Cândido Rondon |PR|2016|290|30755892,79000001|5952790,709999999
01/11/2024|411460|Marechal Cândido Rondon |PR|2017|147|15787768,679999998|1877498,5399999998
01/11/2024|411460|Marechal Cândido Rondon |PR|2018|104|10875660,97|1358249,2
01/11/2024|411460|Marechal Cândido Rondon |PR|2019|106|11028169,900000004|1380220,47
01/11/2024|411460|Marechal Cândido Rondon |PR|2020|81|8791902,549999999|1198129,6700000002
01/11/2024|411460|Marechal Cândido Rondon |PR|2021|33|3782625,76|289996,8800000001
01/11/2024|411460|Marechal Cândido Rondon |PR|2022|25|3708923,6|154155,13
01/11/2024|411460|Marechal Cândido Rondon |PR|2023|51|9895086,89|233672,99
01/11/2024|411460|Marechal Cândido Rondon |PR|2024|89|16096609,08|242116,54
01/11/2024|411470|Maria Helena |PR|2009|1|31000|8691
01/11/2024|411470|Maria Helena |PR|2010|3|129511,21|43210
01/11/2024|411470|Maria Helena |PR|2011|1|71100|0
01/11/2024|411470|Maria Helena |PR|2013|43|780693,9500000001|992459,5700000002
01/11/2024|411470|Maria Helena |PR|2014|18|1677661,98|346500,84
01/11/2024|411470|Maria Helena |PR|2015|22|2006753,09|470673,79
01/11/2024|411470|Maria Helena |PR|2016|125|8498869,41|4595539,059999998
01/11/2024|411470|Maria Helena |PR|2017|9|905761,89|213608,89
01/11/2024|411470|Maria Helena |PR|2018|3|249800|67944,7
01/11/2024|411470|Maria Helena |PR|2019|3|272387,6|80189,97
01/11/2024|411470|Maria Helena |PR|2020|4|410632,23|69719,23
01/11/2024|411470|Maria Helena |PR|2021|1|108180,8|37160,89
01/11/2024|411470|Maria Helena |PR|2022|6|615181,09|79711,65
01/11/2024|411470|Maria Helena |PR|2023|3|451200|71547,46
01/11/2024|411470|Maria Helena |PR|2024|1|92911,56|45226,66
01/11/2024|411480|Marialva |PR|2009|100|4533381,050000001|1510403,1099999999
01/11/2024|411480|Marialva |PR|2010|144|9710507,240000002|2553956
01/11/2024|411480|Marialva |PR|2011|164|12000312,069999998|1352055,4000000001
01/11/2024|411480|Marialva |PR|2012|352|21039472,610000003|8449216,08
01/11/2024|411480|Marialva |PR|2013|361|27992402,279999994|9487872,300000003
01/11/2024|411480|Marialva |PR|2014|251|22932574,82999999|5558890,180000005
01/11/2024|411480|Marialva |PR|2015|364|33667507,370000005|8780326,60000001
01/11/2024|411480|Marialva |PR|2016|395|36169384,61999999|10462264,880000005
01/11/2024|411480|Marialva |PR|2017|476|45344602,709999986|12926916,820000006
01/11/2024|411480|Marialva |PR|2018|645|61589191,650000006|19227880
01/11/2024|411480|Marialva |PR|2019|364|37443304,43|8455007,840000002
01/11/2024|411480|Marialva |PR|2020|329|34700641,52|7694353,590000001
01/11/2024|411480|Marialva |PR|2021|273|29777146,37|5519306,71
01/11/2024|411480|Marialva |PR|2022|179|21604924,26|2351019,0700000003
01/11/2024|411480|Marialva |PR|2023|140|20695632,98|1171711,92
01/11/2024|411480|Marialva |PR|2024|153|24678539,02|1617699,5699999996
01/11/2024|411490|Marilândia do Sul |PR|2009|2|102800|20827
01/11/2024|411490|Marilândia do Sul |PR|2010|3|175622,88|47805
01/11/2024|411490|Marilândia do Sul |PR|2011|1|70602,08|6368
01/11/2024|411490|Marilândia do Sul |PR|2012|2|114440|33702,08
01/11/2024|411490|Marilândia do Sul |PR|2013|2|120831,63|35855,38
01/11/2024|411490|Marilândia do Sul |PR|2014|4|278483,29|73508,96
01/11/2024|411490|Marilândia do Sul |PR|2015|3|242650|65459,99
01/11/2024|411490|Marilândia do Sul |PR|2016|26|1995926,3|739924,9500000001
01/11/2024|411490|Marilândia do Sul |PR|2017|1|92790,1|37789,08
01/11/2024|411490|Marilândia do Sul |PR|2018|3|322465,46|70333,97
01/11/2024|411490|Marilândia do Sul |PR|2019|7|599433,23|168134,95
01/11/2024|411490|Marilândia do Sul |PR|2020|12|1142193,78|273870,15
01/11/2024|411490|Marilândia do Sul |PR|2021|4|396727,4|90443,08
01/11/2024|411490|Marilândia do Sul |PR|2022|10|1063698,94|177293,14
01/11/2024|411490|Marilândia do Sul |PR|2023|9|1070952,37|145476,31
01/11/2024|411490|Marilândia do Sul |PR|2024|18|2585840,95|474441,49
01/11/2024|411500|Marilena |PR|2009|65|494034,1899999999|482010
01/11/2024|411500|Marilena |PR|2010|19|757717,3999999999|242853
01/11/2024|411500|Marilena |PR|2011|26|1148985,0999999999|151387,2
01/11/2024|411500|Marilena |PR|2012|64|1578356,4300000002|1138578,1700000006
01/11/2024|411500|Marilena |PR|2013|30|1882310,38|597105,1899999998
01/11/2024|411500|Marilena |PR|2014|9|621179,3700000001|189414,91
01/11/2024|411500|Marilena |PR|2015|5|274941,16|84163,09
01/11/2024|411500|Marilena |PR|2016|6|443232,1|116167,29
01/11/2024|411500|Marilena |PR|2017|10|699683,01|182163,67
01/11/2024|411500|Marilena |PR|2018|6|443657,9199999999|104029,49
01/11/2024|411500|Marilena |PR|2019|9|708322,2999999999|190069,57
01/11/2024|411500|Marilena |PR|2020|10|938224,48|179702,59
01/11/2024|411500|Marilena |PR|2021|8|807278,16|112728,94
01/11/2024|411500|Marilena |PR|2022|17|1770418,86|412976,23
01/11/2024|411500|Marilena |PR|2023|19|2192118,2399999998|395085,52
01/11/2024|411500|Marilena |PR|2024|7|954171,4400000001|137625,75
01/11/2024|411510|Mariluz |PR|2009|14|338788,76|68542
01/11/2024|411510|Mariluz |PR|2010|5|179000|28137
01/11/2024|411510|Mariluz |PR|2011|4|223204,14|22547
01/11/2024|411510|Mariluz |PR|2012|6|283731,42|126850,44
01/11/2024|411510|Mariluz |PR|2013|49|1548965,5899999999|1112681,0099999998
01/11/2024|411510|Mariluz |PR|2014|42|2768840,4499999997|844059,7300000001
01/11/2024|411510|Mariluz |PR|2015|41|3217966,9|920141,8400000001
01/11/2024|411510|Mariluz |PR|2016|85|7336516,899999999|2416971,72
01/11/2024|411510|Mariluz |PR|2017|71|6509750,900000002|2126149,9699999997
01/11/2024|411510|Mariluz |PR|2018|40|3689650,2399999998|886062,5399999999
01/11/2024|411510|Mariluz |PR|2019|27|2575916,06|618078,57
01/11/2024|411510|Mariluz |PR|2020|26|2511313,08|617021,1599999999
01/11/2024|411510|Mariluz |PR|2021|23|2259614,38|475913,99
01/11/2024|411510|Mariluz |PR|2022|24|2445828,7399999998|408025,11
01/11/2024|411510|Mariluz |PR|2023|18|2111741,06|399268,73
01/11/2024|411510|Mariluz |PR|2024|20|2366473,64|563661,65
01/11/2024|411520|Maringá |PR|2009|687|34812022,97000002|8246449,32
01/11/2024|411520|Maringá |PR|2010|820|58981913,480000004|11977613,192499999
01/11/2024|411520|Maringá |PR|2011|1363|105477215,18999998|8537289
01/11/2024|411520|Maringá |PR|2012|1309|107452573,77000001|23651604,94
01/11/2024|411520|Maringá |PR|2013|1348|127375044,37999997|26866324,470000003
01/11/2024|411520|Maringá |PR|2014|789|84602398,22000001|13611935,600000005
01/11/2024|411520|Maringá |PR|2015|1139|128742697,30000001|19038342,570000004
01/11/2024|411520|Maringá |PR|2016|1186|148652532,04|15543060,800000006
01/11/2024|411520|Maringá |PR|2017|1366|170026209,90999994|24240738,76
01/11/2024|411520|Maringá |PR|2018|1502|191942979,94|26881598,929999992
01/11/2024|411520|Maringá |PR|2019|1304|165867138,03|22287792,17
01/11/2024|411520|Maringá |PR|2020|1387|176608546,26999998|25502032,510000005
01/11/2024|411520|Maringá |PR|2021|1064|132876586,99|18933928,770000003
01/11/2024|411520|Maringá |PR|2022|1617|218611337,58000007|29826263,95
01/11/2024|411520|Maringá |PR|2023|1289|220214178,84999987|13624697,529999996
01/11/2024|411520|Maringá |PR|2024|1096|206717591,81|6364393,100000002
01/11/2024|411530|Mariópolis |PR|2009|12|467433,39|155219
01/11/2024|411530|Mariópolis |PR|2010|11|683843,9|148774
01/11/2024|411530|Mariópolis |PR|2011|13|711676,1500000001|69641
01/11/2024|411530|Mariópolis |PR|2012|10|531053,94|181957,21
01/11/2024|411530|Mariópolis |PR|2013|8|458150,67|170254,2
01/11/2024|411530|Mariópolis |PR|2014|7|416576,24|121062
01/11/2024|411530|Mariópolis |PR|2015|9|722161,1799999999|154467,93
01/11/2024|411530|Mariópolis |PR|2016|9|594640,26|96826,56
01/11/2024|411530|Mariópolis |PR|2017|7|587658,3899999999|120667,12
01/11/2024|411530|Mariópolis |PR|2018|40|2532780,05|796294,0199999999
01/11/2024|411530|Mariópolis |PR|2019|2|158984|28230,26
01/11/2024|411530|Mariópolis |PR|2020|1|112000|9445,19
01/11/2024|411535|Maripá |PR|2009|4|123188,42|21890
01/11/2024|411535|Maripá |PR|2010|7|421605,8|113543
01/11/2024|411535|Maripá |PR|2011|13|703819,24|85577
01/11/2024|411535|Maripá |PR|2012|7|405202,02|122197,5
01/11/2024|411535|Maripá |PR|2013|9|555748,1100000001|183158,96
01/11/2024|411535|Maripá |PR|2014|10|711084|198960,26
01/11/2024|411535|Maripá |PR|2015|12|895772,6699999999|239599,9
01/11/2024|411535|Maripá |PR|2016|8|763502,4999999999|157917,17
01/11/2024|411535|Maripá |PR|2017|2|150241,21|33960
01/11/2024|411535|Maripá |PR|2018|3|304106,67|27329,67
01/11/2024|411535|Maripá |PR|2019|1|106395|19877
01/11/2024|411535|Maripá |PR|2020|5|515395,19|85266,52
01/11/2024|411535|Maripá |PR|2023|2|343253,03|0
01/11/2024|411535|Maripá |PR|2024|3|710397,28|0
01/11/2024|411540|Marmeleiro |PR|2009|14|592973,8300000001|125267
01/11/2024|411540|Marmeleiro |PR|2010|58|2292371,29|882645
01/11/2024|411540|Marmeleiro |PR|2011|55|2385686,7199999997|369011,2
01/11/2024|411540|Marmeleiro |PR|2012|47|2412536,15|780515,7399999998
01/11/2024|411540|Marmeleiro |PR|2013|45|2617533,5100000002|869487,0599999998
01/11/2024|411540|Marmeleiro |PR|2014|55|3766706,16|1077317,31
01/11/2024|411540|Marmeleiro |PR|2015|62|5250403,540000002|877665,7599999998
01/11/2024|411540|Marmeleiro |PR|2016|24|1988984,7600000002|219691,85
01/11/2024|411540|Marmeleiro |PR|2017|12|1141306,28|115165,72
01/11/2024|411540|Marmeleiro |PR|2018|10|726887,9299999999|167734,77
01/11/2024|411540|Marmeleiro |PR|2019|1|75516,67|12007,23
01/11/2024|411540|Marmeleiro |PR|2020|11|1160831,5599999998|177048,21
01/11/2024|411540|Marmeleiro |PR|2021|5|503189,36|53149,56
01/11/2024|411540|Marmeleiro |PR|2022|7|1288657,98|1741,78
01/11/2024|411540|Marmeleiro |PR|2023|10|2077034,08|11168,68
01/11/2024|411540|Marmeleiro |PR|2024|20|4209738,49|88147,67
01/11/2024|411545|Marquinho |PR|2010|1|29582|8830
01/11/2024|411545|Marquinho |PR|2012|1|54300|9052,12
01/11/2024|411545|Marquinho |PR|2013|1|61862|22337,99
01/11/2024|411545|Marquinho |PR|2014|3|148101,72|58767,26
01/11/2024|411545|Marquinho |PR|2015|4|116332|51146,4
01/11/2024|411545|Marquinho |PR|2016|1|41548|24171,63
01/11/2024|411550|Marumbi |PR|2009|1|17643,89|7089
01/11/2024|411550|Marumbi |PR|2011|5|314164,89|17781
01/11/2024|411550|Marumbi |PR|2012|7|477298,34|125064,18
01/11/2024|411550|Marumbi |PR|2013|12|854374,95|254612,57
01/11/2024|411550|Marumbi |PR|2014|14|1002121,6399999999|293846,33
01/11/2024|411550|Marumbi |PR|2015|4|361614,49|95570,96
01/11/2024|411550|Marumbi |PR|2016|144|9850560,160000002|4633861,949999998
01/11/2024|411550|Marumbi |PR|2017|15|1391315,42|383392,07
01/11/2024|411550|Marumbi |PR|2018|19|1692709,76|490429,85
01/11/2024|411550|Marumbi |PR|2019|13|1209627,33|321676,25
01/11/2024|411550|Marumbi |PR|2020|12|1114697,9100000001|243726,52
01/11/2024|411550|Marumbi |PR|2021|11|1078850,57|208889,32
01/11/2024|411550|Marumbi |PR|2022|3|331154,48|51271,98
01/11/2024|411550|Marumbi |PR|2023|3|293941,53|63884,72
01/11/2024|411550|Marumbi |PR|2024|5|600536,19|123084,78
01/11/2024|411560|Matelândia |PR|2009|16|690750,73|202475
01/11/2024|411560|Matelândia |PR|2010|29|1474595,59|496791
01/11/2024|411560|Matelândia |PR|2011|29|1639168,08|153757
